web-scraper-order,web-scraper-start-url,Date,Tourist_Home_Location,Scrape_Tagline,Scrape_Review_Text
"1733312723-319","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 6 March 2019","Mumbai, India","Excellent","The Mall Road is something that you can easily spend full day in good weather. Great food and shopping options and pedestrian friendly and many access points. Unfortunately it was cold and rainy but enjoyed well."
"1733312723-320","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 6 March 2019","Andover, UK","Interesting walk along the Mall","We walked along the length of the Mall in the centre of Shimla, seeing shops, magnificent views of the surrounding area and traditional historic buildings. It was very interesting and worth doing. It also gives you an opportunity to see how Shimla has extended over the years. There are several monuments including the traditional church, Gaeity theatre, a mock Tudor library and town hall.
There are also good quality restaurants on this walk."
"1733312723-321","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 March 2019","8 contributions","Very nice","Mall road is best place to visit in Shimla. Me and my Friends love this place we stay in Shimla for 3 night and every evening we go there and enjoy"
"1733312723-322","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 March 2019","India","Beautiful temple","Kali mata temple is very old and beautiful temple and adjoining gurudwara must visit this temple and get the blessing of Maa kali"
"1733312723-323","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 March 2019","Manali, India","Nice location","Very nice location.all kinds of material are available there in the shops . Good restaurants. Winter clothes available on very reasonable price."
"1733312723-324","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 27 February 2019","Jaipur, India","Good Bargain place","Beautiful place to spend your time Shopping and eating. It's a long road where no vehicles are allowed. only walking, That's the best part"
"1733312723-325","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 25 February 2019","10 contributions","A stroll at the Mall Road","Filled with tourists from everywhere. Great place to eat, great locations for selfies. You require at least 1 complete day if you wanna explore the Mall rd. completely. We were even able to find a tunnel connecting one part of the city to another in the lower market."
"1733312723-326","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 February 2019","Hertfordshire, UK","Good window shopping opportunity","No traffic, a good few monkies and some decent shops throughout The Mall. Well worth a stroll to take in the local shops. Didn’t buy anything but a few well known brands were there including Sketchers, Puma etc."
"1733312723-327","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 February 2019","4 contributions","Mast","Nice palace to visit weather was very nice we enjoyed it very much we advise all to visit simla it is good place"
"1733312723-328","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or250-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 February 2019","Bridport, UK","Good mix of well known brands along with local specialities","We were desperate for a good quality outdoor clothing shop as we arrived in Shimla in the middle of a snowstorm. After 2 weeks around Delhi, Udaipur and Rajasthan, we had forgotten how cold it can get up in the mountains. The Mall was the answer. Benetton and Levi had shops here but not a great range of stock. We eventually purchased 2 down jackets which were in Woodlands sale at 50% off. We also purchased a few pairs of earrings from the government shop, they were very helpful there too. There is a good range of cafes/restaurants along the Mall to suit various tastes. Compared to the rest of India, this was about the cleanest street we had seen anywhere. There are also lovely views southwards or northwards to the surrounding mountains."
"1733312742-329","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 27 March 2019","5 contributions","VIKRAM M","The Mall is around the corner from Hotel Willowbanks. The heritage buildings have been restored and cleanliness on the mall is excellent. Presence of law enforcement is obvious, as well as the stone paved road gives an air of regality. Walking along the mall is an experience. Healthy & energising with a pleasant assortment of healthy people. Between the mall and the Hotel Willowbanks, we did not know how 6 days went by. Recommend ⭐️⭐️⭐️⭐️⭐️"
"1733312742-330","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 March 2019","United Kingdom","Hustle and Bustle.","The Mall is the centre piece of Shimla where everyone goes to or from.  It is the cross roads to the temple, brewery, bazar and most of the heritage buildings in Shimla.  A good place to people watch on a sumnny day."
"1733312742-331","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 March 2019","Mumbai, India","The main attraction","Being the main attraction the mall is highly crowded during the peak holiday season. That time you may not really like the place with vendors, horses and their litter everywhere and the excessive crowd.
But during the less peak times, you are able to enjoy the beauty of this place.

Would recommend going both during afternoon and late evening during non-peak seasons."
"1733312742-332","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 March 2019","27 contributions","Kalidescope of colour and sound","Typical hustle and bustle with all sorts of shops and food outlets. Do make the effort to walk the narrow streets towards the Ridge and look out for the 'hideout cafe' on the left.Small but a great stop for soup and noodles or pizza."
"1733312742-333","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 17 March 2019","Hyderabad, India","overall good experience","Good place for shopping and eats. Reasonably priced though bargaining allowed. Lift available to reach Mall which is at height area from the main road"
"1733312742-334","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 March 2019","Navi Mumbai, India","Shimal is incomplete without Mall Road","Happening, few very unique stores offering great stuff, quite a few good restaurants, very good to shop woollens..."
"1733312742-335","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 March 2019","Ahmedabad, India","Good place for shopping","In Shimala I visited mall side..
Not very big market place but here you can found all daily need plus wooden items for home use.."
"1733312742-336","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 March 2019","New Delhi, India","Best of Shimla","Due to restriction in traffic, this area is shopper-friendly. Spend as much as you want though at times, you may find limited bargaining options."
"1733312742-337","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 March 2019","Bengaluru, India","Good place to shop","The Mall is a nice place to walk in good weather. It rained on our last visit, which made for a lot of muddy puddles on the narrow streets. There are shops selling all the usual things and more, and a fair few places to grab a bite. The higher road leading up to the Ridge is a must-see with panoramic views on the way. Watch out for the monkeys, though!"
"1733312742-338","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or240-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 March 2019","28 contributions","Nice place","Has great shops and wonderful restaurants....gives a feel of an era forgotten....most of the attractions of shimla are in and around..."
"1733312762-339","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 April 2019","India","Most lively Mall road","The Mall road is about 3 km long and trip to Shimla is incomplete without a walk along the Mall Road especially in the evening. While going towards the Ridge, there is a ascend in the slope. But there are benches all along the Mall road, where you can sit and relax and then continue your journey. Amazing way to spend your time in Shimla.

For those who loves shopping, there are a lot of shops along the Mall road and you can get almost everything there. You spend time exploring lower bazar, lakkar bazar and tibetan market."
"1733312762-340","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 April 2019","Hyderabad, India","Great pedestrian experience","great to while away time. can walk all the way from the Viceregal lodge to the Ridge via the Mall. good dining options"
"1733312762-341","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 7 April 2019","New Delhi, India","Best part of Shimla","Its the best time to roam in the evening on Mall Road.. I would suggest don’t include dinner in your packages  because if you do this you will miss this Mall Road fun.. at least once in your trip Mall Road walk is a must.. shop.. eat.. try street food etc etc.. lot of things to try at Shimla Mall Road.. full of people when gone on holidays.."
"1733312762-342","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 April 2019","New Delhi, India","Have walk, eat, shop, sit and relax","The Mall is the busiest street in Shimla. Thousands of tourists visit the place every day. The Mall is situated a level below The Ridge. One can do shopping in brand showrooms, departmental stores and other small shops on The Mall. Several restaurants, fast food joints, snacks points and cafes are there for individual taste and choice. One can buy souvenirs, gifts, toys and winter clothes from here. Fire Station, Municipal Office and Police Headquarters are there in centre of The Mall. Gaiety Theatre, Scandal Point, Kali Bari Temple and Town Hall are there to visit. Many heritage buildings are there."
"1733312762-343","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 April 2019","Ludhiana, India","The only world famous Mall","The Mall of Shimla is the only world famous Mall in the whole world I suppose.I am short of words in describing it."
"1733312762-344","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 April 2019","Newark-on-Trent, UK","Interesting walk.  Good range of shops and restaurants.","It's an interesting walk.  A steep pull on the last bit but the reward is great views. Lots of good priced shopping if that's your interest.  Lots of varied restaurants."
"1733312762-345","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 April 2019","Rishikesh, India","Big mall road for walk","Best things to go on this mall road in evening time. You will get to see lots of hotels and restaurants. Amazing view . We love so much this place and we are thankful to Shimla very safeful place"
"1733312762-346","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 April 2019","24 contributions","nice place","Good place for shopping and food. Reasonably priced, Lift available to reach Mall which is at height area from the main road"
"1733312762-347","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 April 2019","New Delhi, India","Great must visit!","Easily approach able and a must visit when in shimla, ideal for photos, can take the cable car on the way down"
"1733312762-348","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or230-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 27 March 2019","Colchester, UK","Disappointing","Lots of shops selling just about anything you  could want/ or not. It lacked the sense of history I had been expecting."
"1733312782-349","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 28 April 2019","Bengaluru, India","The best for winter wear","its a good market for buying the winter cloths but i feel it little bit costly. but the mall road area is very clean  and its a big area."
"1733312782-350","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 April 2019","New Delhi, India","An Enchanting Hill","Shimla, the Queen of the Hills, still has the old charm, the pine forests, the misty clouds, the leisurely walk along the mall evoke a sense happiness in you. The daily humdrum of a metro life feels like a distant dream. Sitting on a stone  bench alone, among the crowd, strangely helps you to find yourself.  The crowd pass by, you  observe  their faces, feel  their emotions, their  happiness and their companionship,  all a true   revealation! A child shreiks excitedly sitting on a horseback,  a little girl happily running  around in the rain, the sudden cold wind brings in a  heavy hail storm and  everyone runs for cover. A young couple stand quietly, her head resting on the boy's shoulder, her hair caressing his face, an old lady enjoying an ice-cream, her husband lovingly holding an umbrella, a father holding a plate of momo's for his son. The green  hills  stand mesmerising,  white clouds gently shroud the valley  in a white veil, a Himalayan thrush erupts in a joyful song and  suddenly the sun breaks through  the dark clouds and  the  hillside shines brilliantly. The  panorama of the rolling hills is exhilarating,  a horde pigeons swiftly fly by, a solitary crow gently floats in the  wind, the air is filled with the smell of fresh pine cones, the memories of a lost fragrance becomes alive  and you feel a strange   peace! Slowly, the rain  stops and the evening sets in, the blue hills look enchanting from my window, sudden lightening brightens up the distant mountains and  the neon lights stand out like sta inrs in heavenly sky. And  a feeling of warmth runs  through,   you realize life is so beautiful! Random Musings of a rainy day in Shimla Hills."
"1733312782-351","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 April 2019","Ernakulam, India","great ambience !","It is the best place to mix with the locals, getting to know their ways and how people enjoy their time in the mall."
"1733312782-352","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 17 April 2019","Weston super Mare, UK","Posh bit and Bazaar","Two streets with a difference with posh shops top road and bazaar on lower road with both god for shopping and watching. Worth doing"
"1733312782-353","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 13 April 2019","Mumbai, India","A full market place","A only place for loitering in Shimla one can by the local  things have dinner lunch if want to skip in hotel of stay. Use of lift is advisable its provided by Himachal Pradesh tourism development corporation at very nominal charges. We had wonderful vegetarian lunch at Sher E Punjab pure vegetarian hotel"
"1733312782-354","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 April 2019","Shimla, India","The Mall Shimla","A place you can be at for a entire day with doing nothing. You can try a small horse ride ,walk around the church, and a Janshi park located on the mall and enjoying icecream there.
a must for everyone who comes to shimla & enjoy the shimla market, Lakkar bazar (famous for wooden gifts item) , Ridge ground, horse ride,scandle point, wax musem,tar ghar and easy walk from the ridge to choura maidan(vice regal lodge) ."
"1733312782-355","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 April 2019","2 contributions","Purchases","Items were different. Cheap very good to shop. Felt happy about the place and view from the place where we travelled across"
"1733312782-356","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 April 2019","Greater Sydney, Australia","A joy","Considering Shimla is perched on some fairly steep hills/mountains, the mall (pedestrian walkway) is quite flat, its just the last part, up-to scandal point that gets quite steep, we stayed at Hotel Willow Banks (see review), located at the bottom end of the mall, its an awesome place to do some shopping also enjoying the amazing views.

Note: To avoid scams, even in reputable shops, carry lots of 100 notes, as a friend was ripped off with the classic 500 note (needing 300 back) scam, and given change for a 200 (100 instead), avoids arguments and tears (his/yours)."
"1733312782-357","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 April 2019","New Delhi, India","Enjoyed a stroll here","Went with my family and this is one of the only hill stations in India now that has a walking only road like this. Mall has all that one would want on a holiday. Shops. Restaurants and bars. We enjoyed seeing all the heritage monuments. Had fun!"
"1733312782-358","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or220-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 April 2019","14 contributions","Shimla mall","Lovely clothes on offer good stores lots of eateries a well decorated mall ROAD accessible by lift good scenic beauty. Wheel chair is also available for elderly with or without attendant. A nice place to be witnessing the setting sun."
"1733312803-359","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 May 2019","Mumbai, India","Nice place to unwind","A must see in Shimla.
Cool place to stroll around and enjoy the local cusine.
Nearby market is good for shopping, but bargaining is a must."
"1733312803-360","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 May 2019","Mumbai, India","Beautiful place for a nice walk and shopping","Great place for a walk. Spare a day at least  for this place , if you want to truly enjoy it. And of course if only you love shopping or eating deliciois food . Great view of Shimla from the scandal poin"
"1733312803-361","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 May 2019","50 contributions","honeymooners","Mall road shimla is a places which will attract from the kid to the veterans.. absolute feel of a downtown 8000 ft above the sea level.."
"1733312803-362","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 May 2019","Jaipur, India","Shopping","Superb market and the views from there in  night is awesome. 
Near to chucrch,  ridge and jakhoo temple."
"1733312803-363","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 May 2019","Mumbai, India","Shimla Mall Road - Must visit","Shimla is famous across India and most Happening place is Mall Road, no cars are allowed. You can either take lift which will cost you Rs. 10 or walk. 
This road is maintained and there are good provision of Restrooms, sitting, water etc. 
it’s beautiful walk and I suggest shld visit in evening"
"1733312803-364","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 May 2019","Rishikesh, India","Great Place to Visit in Shimla","Nice place in Shimla to visit. I visit this place with my friends and it will refresh me from my busy schedule and i enjoyed a lot with my friends. In this place i also do the horse riding which is great experience."
"1733312803-365","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 May 2019","Shimla, India","The heart of shimla","Mall is the heart of Shimla,the most popular hangout place for local and travelers alike,no traffic allowed full of hustle bustle.nice restaurants and eateries are situated here best time to visit is in evenings with cool breeze flowing around and lights fill the atmosphere with colonial charm."
"1733312803-366","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 May 2019","Bengaluru, India","Tourist road of shimla","Mall road is the famous shopping area in Shimla. You can find a lot of shops and cafes here. You come from any place, you will find atleast one shop form that area in here. It goes on till the ridge. You can climb up to the mall road via a lift service operated by the government."
"1733312803-367","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 May 2019","Chennai (Madras), India","Lovely open mall","Lots of shops, small eateries. Plenty of benches and a nice cobbled pathway. You can reach Christchurch, The Ridge, Scandal point all from this road."
"1733312803-368","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or210-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 May 2019","Bangalore","Good stroll","Great place to sit and watch the crowd, eat, shop and have a good time. Many good restaurants are here plus shops where you can bargain for shawls, stoles, curios, jams, preserves, syrups, squashes, etc."
"1733312823-369","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 June 2019","New Delhi, India","Birthday celebration!!","A holiday in Shimla is incomplete without a trip to the Mall Road , it is easily accessible though , The vehicles are not allowed on the Mall Road ,there are many ways u can reach here on foot as well as there is a lift to bring u up . U can bring ur cars up to the lift entry , there is a paid parking, u can park ur cars there and from there are lifts. For the lift there is a ticket of Rs 10 each way . Once U reach Mall u will find many shops selling all kind of expensive n inexpensive items ranging from jewellery to souvenirs. A large variety of eateries, ice cream parlours , sweet shops n cafes . There are a lot of hotels / cottages / home stays to choose from . There is a church , iconic Indian flag flying high , a library on the road . There is a lower mall n middle mall selling items for the residents like clothes and stationery etc . There is a Tibetan market as well selling all the Bangkok stuff . On one side of the mall there is lakad bazar selling wooden articles like spatula, spoon ,bowl ,baskets ,trays bangles and keychains etc"
"1733312823-370","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 June 2019","National Capital Territory of Delhi, India","Walking the entire Mall Road in the night of 30th December was an entirely different experience.","We reached Shimla late in the evening of 30th December and were scheduled to leave next day. We decided to walk the entire Mall Road late in the night and enjoy its beauty. The only distraction was the year end crowd which throng the place from plains and spoil the beauty by somewhat uncouth behaviour. 
Night walk was excellent and we took photographs in the night. Early next morning we again went to the Mall, the Ridge, the Church and the Temple and it was a lovely experience."
"1733312823-371","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 June 2019","Navi Mumbai, India","Not worth to go to Shimla now.","Earlier it was good but now it is too crowded place and I don't think so that Shimla is worst anymore. No cleanliness and people are not supportive at all in Shimla."
"1733312823-372","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 3 June 2019","Bengaluru, India","Mall Road","We have a wonderful experience while enjoying walk and window shopping. Though this place is very costly compared to Manali, you can find items at a decent price with lot of bargain. A big advantage which i have seen and used is taking strollers on rent. As its a big stretch to walk, strollers did helped us to walk around and enjoy evening. It is very near to Jakhu Ropeway and must when you are in Shimla"
"1733312823-373","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 31 May 2019","Chennai (Madras), India","The mall road","It's a very good place to visit it is located in the heart of the city there are lot of shops. You can spend a very good time with your family or with your friends. You will get a good Valley View from this place. There is a year old Church, that is the the iconic building of Shimla."
"1733312823-374","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 27 May 2019","New Delhi, India","peace of mind","a great place for shopping and eating food of various varieties. best thing is absence of traffic. a huge thanks to the people of shimla for keeping the pace clean and traffic free"
"1733312823-375","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 26 May 2019","Delhi","Visit to The Mall","Never visited Shimla so there was this craze about visiting the mall here. After getting down from Jakhu ropeway, walked down to the mall road. Typical hill station market. Hired a stroller for my kid and strolled on mall road. Visited Ridge area. It was the most beautiful location on the mall. Large screens at couple of places were telecasting election results and large crowds gathered. Due to light drizzle the weather had become beautiful and perfect for such a visit. Didn't buy anything from here as most were brand showrooms.

You can reach the mall after parking your car and then take a lift opposite parking. If you are coming from Jakhu ropeway then just walk down the road for 5-7 min and you land on the mall. Must visit if you are in Shimla."
"1733312823-376","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 24 May 2019","Jaipur, India","mall road not that great","there is nothing much to visit in shia other than mall road...that too is not that great...visiting shimla for more than two days is stupidity..it has nothing much to offer but the scenic beauty which is jaw dropping...so if u want to just relax in the hotel to enjoy the beauty of nature than its good for you..."
"1733312823-377","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 May 2019","Noida, India","The Top","Shimla's Mall Road is unique in the sense that it boasts of a flat top called ""The Ridge"" . Once here, one can view both sides of the valley and also visit the famous landmarks the Gaiety Theatre & the  Church . Of course you can shop and eat at the many outlets on the mall road."
"1733312823-378","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or200-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 21 May 2019","Mumbai, India","Must visit","Wonderful place to visit and roam around and no vehicles are allowed ,...if you are coming by car ,..ask driver to park near lift and take lift to go to Mall Road."
"1733312842-379","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 25 June 2019","29 contributions","Cool place, quite a crowd.","I visited there in peak season, so it was over crowded. Still I enjoyed the whether and stuffs there. Have a walk, if you love to shop then do it. Have some snacks and keep digging the place with your loved ones. Take a lot of pictures."
"1733312842-380","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 June 2019","New Delhi, India","Overcrowded","Mall road is the main Street and is full with tourist shops and restaurants  vehicles are prohibited and either you can take a lift from LIFT or take a taxi to Marina hotel."
"1733312842-381","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 19 June 2019","37 contributions","All-in one place for All","Visited on a friends home visit and Partially for work. Shopping, eating, touring,  site seeing and praying!!  All available at same place."
"1733312842-382","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 June 2019","Gurugram (Gurgaon), India","Good to spend the evenings","Approach to The Mall is via a couple of lifts (which is extremely crowded, specially during peak tourist season),or the AG Chowk(on foot). It is not very conducive for elderly. However, prams are available for children, which makes it a little easier for them to visit The Mall."
"1733312842-383","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 June 2019","Hyderabad District, India","A typical market place in hill station is called Mall road","The place is not easy to reach via any vehicle. To reach the place one has to either walk, take government lift (Which has waiting time due to tourists want reach mall road).

It has end number of restaurants, has lot of shops for shopping and travelers can take a horse ride on the mall. One can have a nice view of the other side of Shimla. There is museum located in this place.

Nothing much to spend time here, It is just a public hangout place."
"1733312842-384","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 June 2019","New Delhi, India","Mall Road","Best place to visit in Shimla.Evenings very pleasant and cool. Best view of Shimla from Ridge. 
Enjoyed my trip a lot"
"1733312842-385","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 June 2019","Gurugram (Gurgaon), India","The heart of Shimla","If there us one thing to do in Shimla, it's strolling through the MALL. The ambience, crowd, colours, fragrances and food, all are so welcoming that one ends up spending long time till late in the evening. The sunset view and the night time view from the sit-outs are mesmerising. 
For the foodies, try out Krishna Bakery, Baljee's and chocolate crusted softies from nearby icecream parlours."
"1733312842-386","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 June 2019","Ahmedabad, India","Best place for chill out but expensive as compare to other cities","Nothing much to say about this place this is very Beautiful place.
Bit expensive as compare to other places might be due to no transportation facilities available.

After crossing the mall road beauty of Shimla the ridge group in front of you.
It's amazing place."
"1733312842-387","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or190-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 11 June 2019","Jodhpur, India","Good for a walk","Take the lift from the parking and reach on top and then one can just stroll around the Mall road. Plenty of cafes and shops."
